alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1515
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2603473142629926
Random seed:          1515
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2606373938790228	997	1	(468:499[0.15],)	499	-55.11	-1879.0505611222459	-10000.0	10	9.43	14	8	(0.0741538045821252,)
1	2606908013740563	1508	1	(468:501[0.16],)	501	-54.82	-1397.2323752495008	-10000.0	9	9.816	14	8	(0.06800636866666437,)
2	2607370660103015	2010	2	(468:376[0.15],471:125[0.15],)	501	-54.87	-1229.2741117764467	-10000.0	8	10.162	15	8	(0.07937417472023485,0.08993513103191005,)
3	2607848217298513	2512	2	(468:233[0.13999999999999999],471:269[0.16],)	502	-54.87	-1250.3207768924308	-10000.0	11	10.518	15	8	(0.05163424073834563,0.06478268533092202,)
4	2608294938657314	3015	2	(468:308[0.15],471:194[0.15],)	502	-53.73	-1167.44952191235	-10000.0	12	10.39	16	8	(0.052334455436078446,0.051806606703718734,)
5	2608770481374015	3526	3	(468:152[0.13999999999999999],471:323[0.16],474:27[0.15],)	502	-52.72	-1190.8317729083665	-10000.0	11	10.82	16	8	(0.07261973054975812,0.06711815899864376,0.08693674101577752,)
6	2609274042642426	4043	3	(468:153[0.15],471:50[0.15],474:300[0.16],)	503	-54.14	-1294.7512922465207	-10000.0	11	10.022	15	8	(0.06504795816746936,0.06702656456095904,0.07362726494661435,)
7	2609606254703448	4546	3	(468:210[0.16],471:83[0.16],474:210[0.15],)	503	-51.89	-906.8335785288269	-10000.0	10	10.39	15	8	(0.062279482790438434,0.0556556497375833,0.07352831581399694,)
8	2610000355128961	5049	4	(468:179[0.15],471:67[0.17],474:221[0.13999999999999999],479:36[0.15],)	503	-50.72	-984.9227634194832	-10000.0	11	10.582	16	8	(0.06688870913735832,0.0688313252918156,0.07697687735002615,0.07015419321712318,)
9	2610424264131980	5553	4	(468:129[0.13999999999999999],471:96[0.18000000000000002],474:254[0.12999999999999998],479:25[0.16],)	504	-50.8	-1099.8840674603173	-10000.0	13	10.404	17	8	(0.06453202059890456,0.051540954158641294,0.048776347697918616,0.03863264682396416,)
10	2611098098522049	6057	4	(468:26[0.12999999999999998],471:110[0.19000000000000003],474:81[0.11999999999999998],479:287[0.17],)	504	-49.35	-1981.5386309523794	-10000.0	14	9.526	17	8	(0.09832862397074135,0.05653574707160724,0.06652132991238816,0.058992418339352926,)
11	2611437694837410	6561	4	(468:71[0.13999999999999999],471:124[0.20000000000000004],474:155[0.12999999999999998],479:154[0.16],)	504	-49.14	-835.3908134920634	-10000.0	14	9.698	18	8	(0.06480847128522636,0.07744035517689149,0.04876219397568006,0.03926490874334114,)
12	2612057682569481	7065	4	(468:228[0.15],471:186[0.21000000000000005],474:24[0.11999999999999998],479:66[0.15],)	504	-48.64	-1560.9614484126985	-10000.0	15	10.032	17	8	(0.0644713849597232,0.09497688321496295,0.05118311028972324,0.08347507603380087,)
13	2612542916364821	7569	4	(468:40[0.13999999999999999],471:120[0.20000000000000004],474:231[0.12999999999999998],479:113[0.16],)	504	-48.85	-1245.2488492063492	-10000.0	15	10.056	16	8	(0.08685329969989002,0.07252047822857513,0.04577276281097139,0.06836690163027893,)
14	2612965400160475	8073	5	(468:107[0.15],471:104[0.21000000000000005],474:153[0.11999999999999998],479:116[0.17],480:24[0.15],)	504	-47.78	-1094.5813690476193	-10000.0	16	10.326	17	8	(0.0883755047782097,0.0968816963715949,0.047045373610680875,0.09690688616916267,0.07344770435294769,)
15	2613399030830498	8588	5	(468:40[0.13999999999999999],471:166[0.20000000000000004],474:126[0.10999999999999999],479:125[0.16],480:48[0.16],)	505	-46.38	-1028.893287128713	-10000.0	12	10.912	18	8	(0.05658559363619063,0.0869811749769591,0.06629987552931027,0.07663914929573457,0.07102033549355767,)
16	2613869682815997	9093	6	(468:70[0.15],471:78[0.19000000000000003],474:24[0.09999999999999999],479:134[0.15],480:157[0.17],482:42[0.15],)	505	-46.32	-1056.629821782178	-10000.0	16	11.202	19	8	(0.07241747024265455,0.10559837286341665,0.06003720080952644,0.0972588250989367,0.04995745792016084,0.09544043619102917,)
17	2614296854507886	9615	5	(468:43[0.16],474:176[0.10999999999999999],479:90[0.13999999999999999],480:143[0.16],482:54[0.16],)	506	-44.66	-960.4486363636362	-10000.0	13	10.9	19	8	(0.06052599600159322,0.0621644474814462,0.07415286002182819,0.07279375104360154,0.09442727790189116,)
18	2615091957384219	10123	6	(468:176[0.17],474:82[0.09999999999999999],479:123[0.15],480:94[0.15],482:15[0.17],484:15[0.15],)	505	-45.24	-1547.431643564356	-10000.0	13	11.836	20	8	(0.07928806505818345,0.06214792309328587,0.06732693364916231,0.08501430658082762,0.09147361385108284,0.11213092248857083,)
19	2616121501213394	10639	6	(468:46[0.16],474:16[0.10999999999999999],479:139[0.13999999999999999],480:144[0.13999999999999999],482:115[0.18000000000000002],484:46[0.16],)	506	-44.41	-1982.467292490118	-10000.0	12	13.022	20	8	(0.09734834554502482,0.06090050921651894,0.07202041747366958,0.07594197468249458,0.10023872866117732,0.10619038748470144,)
20	2616707102946595	11154	7	(468:34[0.17],474:94[0.11999999999999998],479:47[0.12999999999999998],480:94[0.12999999999999998],482:71[0.17],484:131[0.17],487:35[0.15],)	506	-44.33	-1208.9166007905135	-10000.0	13	12.194	21	8	(0.12760587304372642,0.04873432232593318,0.054696235589936644,0.06769071783756964,0.06740203677352438,0.059354007694137574,0.06946051370952655,)
21	2617190408057846	11661	8	(468:39[0.18000000000000002],474:86[0.10999999999999999],479:94[0.13999999999999999],480:45[0.11999999999999998],482:91[0.16],484:77[0.16],487:58[0.16],489:17[0.15],)	507	-42.53	-1008.8853451676529	-10000.0	18	12.288	22	8	(0.09949811559253548,0.05456011540273019,0.055853556580937526,0.09175576085097352,0.07537102393807293,0.0700847916155255,0.06146509234604207,0.053323518770580704,)
22	2617668628551842	12172	7	(468:141[0.19000000000000003],474:49[0.09999999999999999],479:39[0.12999999999999998],480:124[0.12999999999999998],482:55[0.15],484:27[0.15],487:73[0.17],)	508	-41.79	-955.3523228346459	-10000.0	15	12.34	22	8	(0.03228072019261468,0.05239958008277809,0.061569574651529194,0.049813596730799756,0.06996661510287491,0.05888546569934471,0.09123056265002963,)
23	2618278551607740	12679	7	(468:27[0.18000000000000002],474:59[0.10999999999999999],479:17[0.13999999999999999],480:136[0.11999999999999998],482:128[0.16],484:94[0.16],487:46[0.16],)	507	-45.04	-1087.3469230769228	-10000.0	14	13.104	22	8	(0.06492239173784825,0.05632244074870462,0.09457499847158647,0.06574522817244095,0.07514782412588156,0.08515712139028737,0.08178966685795752,)
24	2618988779902892	13186	7	(468:70[0.19000000000000003],474:59[0.11999999999999998],479:31[0.15],480:166[0.10999999999999999],482:52[0.15],484:42[0.15],487:87[0.17],)	507	-44.58	-1239.6653057199214	-10000.0	17	13.392	22	8	(0.06832374347998825,0.07513685473790555,0.042830321134912745,0.07558053504210314,0.11290804270869458,0.07597713888603917,0.057109945892193,)
25	2619528899260397	13693	7	(468:21[0.20000000000000004],474:74[0.12999999999999998],479:55[0.16],480:26[0.09999999999999999],482:187[0.16],484:70[0.16],487:74[0.16],)	507	-43.74	-993.3305522682448	-10000.0	16	13.61	21	8	(0.066395916860676,0.0628638829734236,0.04692285700927934,0.08954332642041506,0.08045897362645979,0.06989082288050501,0.056720233191519226,)
26	2620307937526529	14210	7	(468:22[0.21000000000000005],474:41[0.11999999999999998],479:146[0.17],482:78[0.15],484:90[0.17],487:108[0.15],490:22[0.15],)	507	-43.06	-1575.0451873767258	-10000.0	17	12.382	21	8	(0.09221594590500608,0.06899472348675155,0.09754601088979012,0.09526206094647882,0.09828610454773283,0.08362902081092566,0.08880776437920958,)
27	2620895696594877	14721	7	(468:117[0.22000000000000006],474:119[0.12999999999999998],479:30[0.16],482:84[0.13999999999999999],484:91[0.16],487:19[0.13999999999999999],490:47[0.16],)	507	-44.15	-1424.7427810650888	-10000.0	19	10.888	22	8	(0.05378606451517122,0.08117881270003202,0.08390859686091318,0.061146104521478714,0.054680722032325886,0.07340493008649336,0.04447254033996474,)
28	2621491343591537	15228	7	(468:129[0.21000000000000005],474:37[0.11999999999999998],479:25[0.17],482:57[0.12999999999999998],484:23[0.15],487:34[0.15],490:202[0.17],)	507	-45.98	-1456.1397830374751	-10000.0	17	10.662	22	8	(0.05640397791375755,0.07947350936254481,0.0504581079956946,0.05287515660237892,0.09554724169538313,0.08895915281011461,0.04032102217761717,)
29	2622036888170428	15739	6	(468:169[0.20000000000000004],474:60[0.12999999999999998],479:19[0.18000000000000002],482:43[0.13999999999999999],484:76[0.16],487:140[0.16],)	507	-45.97	-1148.0627021696253	-10000.0	15	12.004	22	8	(0.07334773041436303,0.06799538570233289,0.09738295107182121,0.04574662550380059,0.10055665068879556,0.07860852804302608,)
30	2622578947612425	16245	7	(468:94[0.19000000000000003],474:115[0.13999999999999999],479:41[0.19000000000000003],482:85[0.15],484:99[0.17],487:54[0.15],493:18[0.15],)	506	-44.67	-1104.7706126482215	-10000.0	17	12.316	22	8	(0.0687976001979125,0.08891700411964835,0.07974303704586941,0.05790137844908775,0.06944186497763925,0.08933889858483644,0.07468198455923367,)
