alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 333
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2603473070544148
Random seed:          333
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2606505740876722	997	1	(471:499[0.15],)	499	-51.62	-1905.597294589179	-10000.0	11	10.062	14	8	(0.07782124208143582,)
1	2606950228737661	1504	3	(471:155[0.16],472:163[0.15],473:183[0.15],)	501	-47.12	-1096.204850299401	-10000.0	11	10.518	14	8	(0.06968849683971037,0.0892942050242934,0.07958524006354317,)
2	2607267307774319	2007	3	(471:354[0.17],472:44[0.16],473:105[0.13999999999999999],)	503	-48.87	-777.4352286282302	-10000.0	11	10.444	14	8	(0.04719946761286293,0.05788115893932772,0.04633884310614762,)
3	2607557559615319	2510	3	(471:354[0.16],472:16[0.17],473:133[0.15],)	503	-48.48	-689.3347514910536	-10000.0	10	10.952	15	8	(0.05317945920993131,0.058867771572861154,0.04936990293735226,)
4	2607897773825810	3013	3	(471:274[0.15],472:97[0.18000000000000002],473:132[0.16],)	503	-49.58	-778.0860238568587	-10000.0	12	11.306	16	8	(0.10205071051535589,0.09425532958601068,0.08592893156077751,)
5	2608258439619484	3516	3	(471:22[0.13999999999999999],472:126[0.19000000000000003],473:355[0.17],)	503	-48.58	-883.8160238568581	-10000.0	12	11.554	16	8	(0.07618001599194422,0.05279516547686142,0.05178313324621227,)
6	2608730766662420	4024	3	(471:23[0.15],472:244[0.20000000000000004],473:236[0.16],)	503	-42.4	-1076.370218687873	-10000.0	9	11.224	17	8	(0.06804350866931981,0.05552577227174291,0.06469873740656369,)
7	2609079244268499	4537	3	(471:101[0.16],472:59[0.19000000000000003],473:343[0.15],)	503	-46.44	-665.4496222664013	-10000.0	13	12.12	18	8	(0.06324743101683636,0.07610524325469244,0.05853485440049608,)
8	2609416600098058	5041	3	(471:256[0.17],472:150[0.20000000000000004],473:97[0.13999999999999999],)	503	-47.41	-682.4363618290258	-10000.0	14	12.18	17	8	(0.06607103523766258,0.057410737257926905,0.06999404902640492,)
9	2609780180688010	5555	3	(471:27[0.16],472:116[0.21000000000000005],473:360[0.15],)	503	-46.73	-707.1044930417498	-10000.0	14	11.978	17	8	(0.11919218294367176,0.055444502287006134,0.05916459127822184,)
