alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1111
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2603473038950882
Random seed:          1111
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2606476254280972	997	1	(475:499[0.15],)	499	-45.9	-2573.6385571142278	-10000.0	9	9.598	14	8	(0.12216700094156888,)
1	2606963176390931	1498	3	(475:323[0.16],476:134[0.15],477:44[0.15],)	501	-47.15	-1310.3620558882235	-10000.0	10	9.796	15	8	(0.05940913774250333,0.09451951939973198,0.07387498846212535,)
2	2607375768028866	2019	3	(475:211[0.15],476:191[0.16],477:101[0.16],)	503	-46.02	-1038.0037773359838	-10000.0	11	10.116	15	8	(0.056601595896808805,0.06401384321653333,0.060471118259454025,)
3	2607761030940337	2522	3	(475:139[0.13999999999999999],476:88[0.15],477:276[0.17],)	503	-47.22	-1085.6823856858844	-10000.0	9	10.276	15	8	(0.05378267773298426,0.04209462755266738,0.049158369935102156,)
4	2608149812355650	3025	3	(475:79[0.15],476:86[0.16],477:338[0.16],)	503	-46.49	-1083.4780914512926	-10000.0	14	10.18	15	8	(0.05247798856067623,0.04660837857665634,0.05333471668893837,)
5	2608593028902112	3528	3	(475:256[0.16],476:182[0.17],477:65[0.15],)	503	-43.01	-1228.0041550695828	-10000.0	11	9.712	15	8	(0.05708706381858632,0.0622322914717635,0.058066382338884656,)
6	2608998855043848	4031	3	(475:136[0.15],476:141[0.16],477:226[0.16],)	503	-42.56	-1100.7932405566603	-10000.0	11	9.958	15	8	(0.054829699215584685,0.05376832521807626,0.042252872499528714,)
7	2609554330758011	4534	3	(475:212[0.16],476:220[0.17],477:71[0.15],)	503	-39.0	-1629.6710337972165	-9980.57	12	9.806	15	8	(0.06544977493381204,0.05005348006429141,0.0718001551373218,)
8	2609990741541274	5041	3	(475:378[0.15],476:20[0.16],477:105[0.16],)	503	-40.9	-1187.2611530815113	-10000.0	11	10.152	16	8	(0.06440239035108278,0.04743408090324004,0.06323065252641785,)
9	2610509353518924	5544	3	(475:81[0.13999999999999999],476:159[0.17],477:263[0.17],)	503	-38.55	-1567.1441550695824	-10000.0	11	9.782	16	8	(0.06223369961308864,0.06166514251368534,0.06055074993934882,)
10	2610934067431240	6047	4	(475:103[0.15],476:239[0.18000000000000002],477:141[0.16],482:20[0.15],)	503	-39.64	-1123.983996023857	-10000.0	12	9.828	17	8	(0.06605492598377828,0.07170973100797844,0.06520099671606087,0.08655119619762436,)
11	2611441233595081	6551	4	(475:171[0.16],476:137[0.17],477:156[0.15],482:40[0.16],)	504	-39.82	-1293.6784722222224	-10000.0	14	10.64	17	8	(0.07174849488207995,0.054133010092552926,0.07316883951526126,0.037048952664957446,)
