alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1313
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2603473078230625
Random seed:          1313
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2606071584868261	997	1	(472:499[0.15],)	499	-63.17	-1111.9336873747495	-9997.49	8	9.498	13	8	(0.07778712747306311,)
1	2606593663523697	1498	2	(472:480[0.16],473:21[0.15],)	501	-59.54	-1494.7037325349293	-10000.0	8	9.684	13	8	(0.059188419719789075,0.08140442618707217,)
2	2607512982604635	2000	4	(472:105[0.15],473:160[0.16],474:193[0.15],475:44[0.15],)	502	-50.77	-2693.1250199203187	-10000.0	8	8.76	14	8	(0.07634006487317237,0.058448102147970735,0.05640104575588144,0.07797172005157149,)
3	2608004822060767	2504	5	(472:70[0.16],473:102[0.15],474:218[0.13999999999999999],475:77[0.16],476:37[0.15],)	504	-50.42	-1446.959226190476	-10000.0	8	8.84	12	8	(0.07790932021226042,0.04653698994206591,0.05350629416553789,0.06322837211026656,0.08861939435401679,)
4	2608539061947902	3009	6	(472:209[0.17],473:150[0.13999999999999999],474:60[0.12999999999999998],475:40[0.17],476:16[0.16],477:30[0.15],)	505	-49.55	-1540.7868712871286	-10000.0	8	8.882	12	8	(0.07570880444257264,0.07616993254284231,0.05086592482885017,0.07278240783861528,0.08350622991767925,0.08206138482352647,)
5	2609290638590374	3515	7	(472:52[0.16],473:157[0.12999999999999998],474:32[0.13999999999999999],475:19[0.18000000000000002],476:34[0.17],477:159[0.16],478:53[0.15],)	506	-45.22	-2091.4495256917	-10000.0	8	9.212	12	8	(0.07047624239523392,0.08949973731528127,0.08033515606467222,0.08846860013864842,0.07295211427495676,0.041134369228330546,0.06040769302403378,)
6	2610051274088883	4039	6	(472:89[0.17],473:60[0.11999999999999998],475:91[0.19000000000000003],476:56[0.18000000000000002],477:96[0.15],478:115[0.16],)	507	-47.15	-2020.291972386588	-10000.0	10	9.404	14	8	(0.06787659761793848,0.06173096889705465,0.04363042216234116,0.06630166226663,0.03857443436399106,0.05576999696169166,)
7	2610797011983301	4559	5	(472:80[0.16],473:45[0.12999999999999998],475:187[0.18000000000000002],477:129[0.13999999999999999],478:65[0.15],)	506	-42.96	-1961.6729644268776	-10000.0	10	9.396	14	8	(0.08042895879830678,0.082474013375911,0.058687994006165055,0.06050991983295136,0.05041659715039371,)
8	2611594096193596	5066	5	(472:44[0.17],473:134[0.13999999999999999],475:107[0.17],477:109[0.12999999999999998],478:111[0.16],)	505	-42.16	-2171.5506534653464	-10000.0	10	9.518	14	8	(0.08193168004322313,0.06176690759482524,0.06625077287838255,0.06759166161692999,0.06852708551758714,)
9	2612490036671898	5571	5	(472:24[0.18000000000000002],473:44[0.12999999999999998],475:207[0.16],477:161[0.11999999999999998],478:69[0.15],)	505	-37.7	-2460.4003168316826	-10000.0	10	9.53	14	8	(0.09651171725971647,0.06693904440415534,0.061321878448037374,0.06328420007713258,0.06811871332535237,)
